,id_EXIST,lang,tweet,number_annotators,annotators,gender_annotators,age_annotators,ethnicities_annotators,study_levels_annotators,countries_annotators,labels_task1,split,labels_list,majority_label,label
126,101271,es,@PerroChusko @MineduPeru @congresoperu Que el de todas el feminismo es cáncer.,6,"['Annotator_241', 'Annotator_242', 'Annotator_243', 'Annotator_244', 'Annotator_245', 'Annotator_246']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Asian', 'White or Caucasian', 'Hispano or Latino']","['Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Italy', 'Spain', 'Portugal', 'United States', 'United Kingdom', 'Mexico']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']",TRAIN_ES,"['YES', 'YES', 'YES', 'YES', 'YES', 'YES']",YES,1
127,101672,es,@pabloroque6 Bicampeón mexicano y campeón mundial. A mucha gente le cae mal o no le gusta por eso del feminismo u otras polémicas. Pero no pueden negar los hechos.,6,"['Annotator_379', 'Annotator_380', 'Annotator_381', 'Annotator_382', 'Annotator_383', 'Annotator_384']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent', 'Master’s degree', 'Master’s degree']","['Portugal', 'Portugal', 'Spain', 'Spain', 'Poland', 'Portugal']","['YES', 'YES', 'YES', 'NO', 'YES', 'NO']",TRAIN_ES,"['YES', 'YES', 'YES', 'NO', 'YES', 'NO']",YES,1
128,100403,es,"El temario del ciclo será el siguiente:-""JRR Tolkien y la amistad"" - srbombadil-""CS Lewis y el amor romántico"" -  cslewises-""GK Chesterton, la humildad y el heroísmo -  chestertolkienAdemás va a haber varios sorteos para los inscriptos y venta de librosLos esperamos!! https://t.co/fiW0u4kg0c",6,"['Annotator_355', 'Annotator_356', 'Annotator_357', 'Annotator_358', 'Annotator_359', 'Annotator_360']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Doctorate', 'Bachelor’s degree']","['Mexico', 'Chile', 'Serbia', 'Spain', 'Spain', 'Spain']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
129,100300,es,.@RepMariaSalazar @SenRubioPress Una tiene dos hijas y el otro tiene dos hijas y dos hijos! Por que no sienten el sufrimiento de los pobres 🇩🇴 🇺🇸 cuando se habla de secuestro y abuso de poder? Que no ven al Alemán Phil Murphy y sus Generales de NJ? Que no ven a Obama? NJ es test?,6,"['Annotator_145', 'Annotator_146', 'Annotator_147', 'Annotator_148', 'Annotator_149', 'Annotator_150']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['other', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'Middle Eastern', 'White or Caucasian']","['Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Portugal', 'Mexico', 'Spain', 'Spain', 'Spain', 'Portugal']","['YES', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['YES', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
130,103410,es,"que horror cuando fui al museo y en el sector feminista decía que el ""trabajo sexual"" era digno y tenía q ser legal por mí q maten a todos los proxenetas",6,"['Annotator_91', 'Annotator_92', 'Annotator_93', 'Annotator_94', 'Annotator_95', 'Annotator_96']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree']","['Mexico', 'Chile', 'United Kingdom', 'Spain', 'Portugal', 'Portugal']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']",TRAIN_ES,"['YES', 'YES', 'YES', 'YES', 'YES', 'YES']",YES,1
131,101379,es,"Le tire una indirecta a mi amig para tomar teres y la entendió, me dijo que esta practicando para entender a las mujeres JAAJAJAJAJAJ",6,"['Annotator_223', 'Annotator_224', 'Annotator_225', 'Annotator_226', 'Annotator_227', 'Annotator_228']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'High school degree or equivalent', 'Master’s degree', 'Master’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Spain', 'Chile', 'Chile', 'Netherlands', 'Portugal', 'Portugal']","['YES', 'NO', 'NO', 'YES', 'YES', 'NO']",TRAIN_ES,"['YES', 'NO', 'NO', 'YES', 'YES', 'NO']",YES,1
132,102750,es,@shimamotto Joder en serio??????😳😳😳 No me jodas. Qué va a tener un bebé la amante . Y AySA atendiendo a la niñata en la consulta . Flipa !!!,6,"['Annotator_193', 'Annotator_194', 'Annotator_195', 'Annotator_196', 'Annotator_197', 'Annotator_198']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino']","['Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Master’s degree', 'Master’s degree', 'Master’s degree']","['Portugal', 'Mexico', 'Portugal', 'Peru', 'Colombia', 'Mexico']","['YES', 'NO', 'YES', 'NO', 'NO', 'NO']",TRAIN_ES,"['YES', 'NO', 'YES', 'NO', 'NO', 'NO']",NO,0
133,102185,es,"@DeMenteBlogger Te entendemos perfectamente. No es fácil habituarse a tal cambio, pero en Liberarte le apostamos al lenguaje inclusivo , ya que reconocer a las personas con géneros no binarios es muy importante para nosotros. Un abrazo 🤗",6,"['Annotator_235', 'Annotator_236', 'Annotator_237', 'Annotator_238', 'Annotator_239', 'Annotator_240']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Mexico', 'Mexico', 'Mexico', 'Mexico', 'Spain', 'Mexico']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
134,102415,es,"@MEPH64 @Mzavalagc Rascuache…Que respuesta tan más incivilizada y poco inteligente la de usted.La transparenta de pies a cabeza, saludos señora, para mí usted merece respeto por ser mujer y señora de seguro madre de alguien.",6,"['Annotator_307', 'Annotator_308', 'Annotator_309', 'Annotator_310', 'Annotator_311', 'Annotator_312']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Less than high school diploma']","['Spain', 'Mexico', 'Portugal', 'Portugal', 'Portugal', 'Chile']","['YES', 'NO', 'YES', 'YES', 'YES', 'NO']",TRAIN_ES,"['YES', 'NO', 'YES', 'YES', 'YES', 'NO']",YES,1
135,100841,es,"Para mi cumpleaños he ido al cine después de dos años y he disfrutado como una niña pequeña viendo Spiderman. Me ha encantado y la he disfrutado muchísimo. Si te gusta Marvel, y tu super héroe favorito es Spiderman... tienes que ir a verla SÍ O SÍ. Quiero verla otra vez 😭 https://t.co/BAgsTb3oJ1",6,"['Annotator_355', 'Annotator_356', 'Annotator_357', 'Annotator_358', 'Annotator_359', 'Annotator_360']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Doctorate', 'Bachelor’s degree']","['Mexico', 'Chile', 'Serbia', 'Spain', 'Spain', 'Spain']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
136,100071,es,"#PorSiNoLoViste #Espectaculos #Acoso #MeToo 🟣La #topmodel británica Emily Ratajkowski denunció que fue acosada sexualmente por el cantante Robin Thicke, durante el rodaje del videoclip de #BlurredLines#DiariodeMexicohttps://t.co/5YAE8RE7PF",6,"['Annotator_205', 'Annotator_206', 'Annotator_207', 'Annotator_208', 'Annotator_209', 'Annotator_210']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'High school degree or equivalent']","['Portugal', 'Mexico', 'Spain', 'Spain', 'Mexico', 'Mexico']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']",TRAIN_ES,"['YES', 'YES', 'YES', 'YES', 'YES', 'YES']",YES,1
137,103173,es,"Ayer me mandó a dcir el socio d la agencia que me arreglara para las reuniones con cliente, q no me veía profesional y q tengo q cuidar mi imagen...Iba vestida igual q los diseñadores hombres, con una sudadera. Mi sis dice que es xq no me peino. ¿Qué opinan? yo digo q sexismo alv",6,"['Annotator_259', 'Annotator_260', 'Annotator_261', 'Annotator_262', 'Annotator_263', 'Annotator_264']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Mexico', 'Mexico', 'Afghanistan', 'Brazil', 'Spain', 'Portugal']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']",TRAIN_ES,"['YES', 'YES', 'YES', 'YES', 'YES', 'YES']",YES,1
138,101081,es,"#Sucre Un día como hoy, un comando armado incursionó en ese corregimiento de Morroa y sembró el terror. https://t.co/Oz3t2Q5A5o a través de @sucrenoticiasof",6,"['Annotator_349', 'Annotator_350', 'Annotator_351', 'Annotator_352', 'Annotator_353', 'Annotator_354']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent', 'Master’s degree', 'High school degree or equivalent']","['Mexico', 'Mexico', 'Netherlands', 'Spain', 'Poland', 'Spain']","['NO', 'NO', 'NO', 'NO', 'YES', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'YES', 'NO']",NO,0
139,103190,es,"@Imhigh_too @Christi79305370 @Gente_Humillada Ay, amistad, ni qué decirte. La RAE no es la autoridad suprema del español, ni sirve como base para sustentar conceptos complejos como el género. ¿Sí sabes que las mismas palabras tienen distintos significados? Se le llama ""polisemia"".Tenemos sexo biológico, y género también.",6,"['Annotator_295', 'Annotator_296', 'Annotator_297', 'Annotator_298', 'Annotator_299', 'Annotator_300']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree']","['Mexico', 'Portugal', 'Spain', 'Portugal', 'Italy', 'Mexico']","['NO', 'NO', 'NO', 'NO', 'YES', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'YES', 'NO']",NO,0
140,100479,es,@esposofeliz34 Que atractiva y provocativa así enseñado su 👙👀dm,6,"['Annotator_205', 'Annotator_206', 'Annotator_207', 'Annotator_208', 'Annotator_209', 'Annotator_210']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'High school degree or equivalent']","['Portugal', 'Mexico', 'Spain', 'Spain', 'Mexico', 'Mexico']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']",TRAIN_ES,"['YES', 'YES', 'YES', 'YES', 'YES', 'YES']",YES,1
141,101808,es,un dia mas sin que me digan vaya culo guarra :(,6,"['Annotator_187', 'Annotator_188', 'Annotator_189', 'Annotator_190', 'Annotator_191', 'Annotator_192']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Master’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Spain', 'Portugal', 'Portugal', 'Mexico', 'Spain', 'Mexico']","['NO', 'NO', 'YES', 'YES', 'YES', 'YES']",TRAIN_ES,"['NO', 'NO', 'YES', 'YES', 'YES', 'YES']",YES,1
142,101456,es,Sabías que…La participación de seres humanos en la #investigación requiere una estrecha atención a todos los aspectos éticos y de seguridad.✅➡️ https://t.co/R4Gdpb83ed#InvestigaciónClínica #estudioclínico #México  #COFEPRIS #estudioclínico https://t.co/jjIqIXuhvA,6,"['Annotator_211', 'Annotator_212', 'Annotator_213', 'Annotator_214', 'Annotator_215', 'Annotator_216']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent', 'High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent']","['Spain', 'Mexico', 'Argentina', 'Netherlands', 'Spain', 'Mexico']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
143,100745,es,@SINMAS66912133 yo tmp pienso que al acercarse a miguel sea malo si te das cuenta las chicas el argumento que tienen es porque les transmite mala vibra y por eso no se acerca cristina no les ha hablado malamente a ninguna no ha dicho nada malo que hacen me lo explica alguien bien,6,"['Annotator_235', 'Annotator_236', 'Annotator_237', 'Annotator_238', 'Annotator_239', 'Annotator_240']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Mexico', 'Mexico', 'Mexico', 'Mexico', 'Spain', 'Mexico']","['NO', 'NO', 'NO', 'NO', 'NO', 'YES']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'YES']",NO,0
144,101897,es,"En los #100PrimerosDíasJuntos, creamos la Subsecretaría de Diversidades para trabajar en una política pública integral que garantice la igualdad de oportunidades y prevenga todas las formas de violencia y discriminación.#JuntosLoLogramos https://t.co/oYyVeuCpoL",6,"['Annotator_31', 'Annotator_32', 'Annotator_33', 'Annotator_34', 'Annotator_35', 'Annotator_36']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino', 'Hispano or Latino']","['Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent']","['Mexico', 'Mexico', 'United Kingdom', 'Spain', 'Chile', 'Mexico']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
145,101899,es,"@azulnoche2704 El feminismo defiende la igualdad de oportunidades y derechos seas hombre o mujer. Se puede ser mujer y estar equivocada sabes,  no?",6,"['Annotator_307', 'Annotator_308', 'Annotator_309', 'Annotator_310', 'Annotator_311', 'Annotator_312']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Less than high school diploma']","['Spain', 'Mexico', 'Portugal', 'Portugal', 'Portugal', 'Chile']","['YES', 'YES', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['YES', 'YES', 'NO', 'NO', 'NO', 'NO']",NO,0
146,102781,es,"@getwellsoonplz odio a las mujeres todas putas y todas infieles, igual los hombres son peores por eso me gustan más las minas",6,"['Annotator_157', 'Annotator_158', 'Annotator_159', 'Annotator_160', 'Annotator_161', 'Annotator_162']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Master’s degree', 'Bachelor’s degree', 'Master’s degree', 'Master’s degree', 'Bachelor’s degree']","['Mexico', 'Portugal', 'Spain', 'Portugal', 'Spain', 'Portugal']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']",TRAIN_ES,"['YES', 'YES', 'YES', 'YES', 'YES', 'YES']",YES,1
147,102367,es,"Por favor no me grite oigame, me grito aquí en mi oído, señor Rambo oigame no!!! https://t.co/mpp7PFcKZZ https://t.co/vsAQ6eP2uF",6,"['Annotator_319', 'Annotator_320', 'Annotator_321', 'Annotator_322', 'Annotator_323', 'Annotator_324']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'Less than high school diploma', 'High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent']","['Mexico', 'Mexico', 'Spain', 'Spain', 'Spain', 'Mexico']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
148,100683,es,"@LeiiVaquella Que nai jajaja! Hasta se me aflojaron las caderas de nuevo 🤣🎉🎉 ,que se prepare el 31 y primero jajajaja",6,"['Annotator_367', 'Annotator_368', 'Annotator_369', 'Annotator_370', 'Annotator_371', 'Annotator_372']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'High school degree or equivalent']","['Mexico', 'Brazil', 'Spain', 'Spain', 'Portugal', 'Chile']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
